TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,insurancePremium,totalClaimAmount,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,driverAge,timeAsCustomer,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,educationLevel,claimStatus,incidentSeverity,authoritiesInvolved,numBodilyInjuries,policeReportBool,INCIDENT_STATE,INCIDENT_CITY,incidentTime,AGENT_ID,VENDOR_ID
2020-06-18 00:00:00,TXN00000463,A00007415,PLC00009619,2018-01-14,2020-06-11,2020-06-13,Motor,135.75,8000,Sol Howard,89 Augusta Drive,#12,Fayetteville,AR,72703,202-95-4541,Y,61,79,Y,2,M,Own,MI,121509367,HENN23006108320040,Bachelor,A,Major Loss,Ambulance,1,1,KY,Louisville,9,AGENT00822,VNDR00410
2020-06-18 00:00:00,TXN00000468,A00008191,PLC00000172,2014-08-10,2020-06-17,2020-06-17,Motor,132.19,4000,Richard Mages,6932 West Montebello Avenue,,Glendale,AZ,85303,192-61-1962,Y,45,6,Y,3,H,Own,HI,97079565,ZRNJ48276945913235,MD,A,Total Loss,Ambulance,1,1,OK,Oklahoma City,22,AGENT00768,VNDR00150
2020-06-18 00:00:00,TXN00000469,A00008983,PLC00004799,2015-09-20,2020-05-31,2020-06-05,Motor,122.41,2000,Milton Wisniewski,2317 Fernwood Drive,,Nashville,TN,37216,771-70-2710,Y,59,116,Y,2,L,Rent,LI,83487828,OWCE20846641563646,Bachelor,A,Minor Loss,Ambulance,1,1,CT,Manchester,12,AGENT00342,VNDR00170
2020-06-18 00:00:00,TXN00000472,A00001023,PLC00007554,2016-02-20,2020-06-15,2020-06-15,Motor,80.18,10000,Linda Kincaid,1123 Ardee Avenue,,Nashville,TN,37216,550-35-6488,Y,63,62,Y,4,L,Rent,MI,58716582,LWDX90360009503356,Bachelor,A,Total Loss,,1,0,AK,Anchorage,14,AGENT00989,VNDR00090
2020-06-18 00:00:00,TXN00000476,A00007778,PLC00009926,2011-08-27,2020-06-11,2020-06-13,Motor,138.39,8000,Jennifer Townsend,1711 Lore Road,#APT 000106,Anchorage,AK,99507,287-18-7493,N,35,73,N,2,M,Mortgage,LI,46137050,ZEOJ40771684521269,High School,A,Minor Loss,Other,1,1,KY,Louisville,2,AGENT00472,
2020-06-18 00:00:00,TXN00000477,A00002528,PLC00004774,2010-09-12,2020-06-17,2020-06-17,Motor,80.2,4000,Brent Molter,6385 Oak Street,#101,Arvada,CO,80004,841-13-2986,Y,57,38,Y,5,H,Mortgage,LI,106932056,RGCC04780855748397,Masters,A,Major Loss,Police,1,1,AR,Fayetteville,15,AGENT00565,VNDR00447
2020-06-18 00:00:00,TXN00000478,A00001799,PLC00002320,2015-01-26,2020-06-05,2020-06-10,Motor,76.06,2000,Marie Huston,15 Lakewood Drive,,Thunderbolt,GA,31410,171-86-2168,Y,61,42,Y,7,L,Rent,MI,54509845,PYJO13310540698744,MD,A,Total Loss,Ambulance,1,1,AL,Montgomery,13,AGENT00250,
2020-06-19 00:00:00,TXN00000479,A00003263,PLC00009140,2013-09-26,2020-05-30,2020-06-04,Motor,134.71,6000,David Reed,109 East 64th Street,,Savannah,GA,31405,023-54-5341,Y,45,100,Y,7,M,Rent,MI,62900481,YSYH14663166503873,Bachelor,A,Total Loss,Police,1,0,CO,Greeley,1,AGENT00030,VNDR00238
2020-06-19 00:00:00,TXN00000484,A00001026,PLC00005766,2014-12-24,2020-06-18,2020-06-18,Motor,98.63,8000,Claire Zamora,153 Atlantic Avenue,#6,Salisbury,MA,1952,440-13-2152,Y,38,68,Y,7,M,Own,MI,88554992,OTCI16650126120067,Bachelor,A,Total Loss,Police,0,1,CA,Hayward,4,AGENT00761,
2020-06-19 00:00:00,TXN00000489,A00000666,PLC00007109,2011-12-15,2020-06-02,2020-06-07,Motor,123.56,1000,Carrie Burwell,1015 Castle Road,,Edmond,OK,73034,738-32-3834,Y,37,67,Y,2,H,Mortgage,MI,118116271,HYJX80239424420712,College,D,Major Loss,Ambulance,0,0,CT,Manchester,5,AGENT00024,VNDR00200
2020-06-19 00:00:00,TXN00000490,A00007897,PLC00004751,2010-10-14,2020-06-08,2020-06-13,Motor,128.58,9000,George Davis,840 Inglewood Drive,,West Sacramento,CA,95605,529-29-9192,N,38,108,Y,4,H,Own,HI,29231119,ZDQP51297685437917,Bachelor,A,Major Loss,Police,0,1,AL,Montgomery,23,AGENT00545,VNDR00486
2020-06-19 00:00:00,TXN00000498,A00001456,PLC00006280,2014-12-10,2020-05-31,2020-06-05,Motor,133.61,3000,Maria Sims,3 Mad Anthony Lane,,Savannah,GA,31411,216-98-1542,N,63,63,Y,2,L,Mortgage,MI,76092178,WPNK24749792020579,Masters,D,Minor Loss,Other,1,1,KY,Louisville,14,AGENT00170,VNDR00109
2020-06-19 00:00:00,TXN00000501,A00009449,PLC00006895,2012-02-14,2020-06-11,2020-06-14,Motor,73.34,1000,Ngoc Kotas,5929 West Via Montoya Drive,,Glendale,AZ,85310,361-32-3644,Y,49,83,Y,2,M,Own,MI,14403981,OGNN85562542398076,College,A,Minor Loss,Police,1,0,AL,Montgomery,7,AGENT00994,VNDR00368
2020-06-19 00:00:00,TXN00000509,A00006320,PLC00000500,2011-09-26,2020-06-01,2020-06-06,Motor,129.38,2000,Diane Fairley,3762 Royalton Turnpike,,Barnard,VT,5068,387-98-2811,Y,53,80,Y,6,L,Own,MI,120264564,GFJY07772088232076,PhD,A,Major Loss,Ambulance,1,1,OK,Edmond,19,AGENT00021,VNDR00248
2020-06-20 00:00:00,TXN00000512,A00008672,PLC00000076,2011-11-11,2020-06-08,2020-06-13,Motor,131.11,5000,Michael Certain,3013 Sprowl Road,#4,Jeffersontown,KY,40299,412-70-8133,Y,26,47,Y,7,M,Rent,MI,12216248,XUPM50664296758037,Bachelor,A,Total Loss,Police,1,1,VT,Poultney,4,AGENT00586,
2020-06-20 00:00:00,TXN00000522,A00009349,PLC00007278,2017-01-18,2020-06-14,2020-06-16,Motor,132.66,9000,Willie Robison,1234 Carmel Street,,Madera,CA,93638,826-89-6694,N,55,23,N,7,M,Own,MI,94290428,ZWBC47773369561964,High School,A,Total Loss,,1,1,AZ,Glendale,3,AGENT00861,VNDR00168
2020-06-20 00:00:00,TXN00000528,A00004135,PLC00004698,2012-08-27,2020-06-06,2020-06-11,Motor,81.46,8000,James Schneider,19 Euston Street,#1F,Brookline,MA,2446,745-79-0204,N,64,78,Y,6,L,Mortgage,MI,123256867,NRDL94588408246198,High School,A,Major Loss,Ambulance,1,1,TN,Nashville,18,AGENT00471,VNDR00209
2020-06-21 00:00:00,TXN00000556,A00000337,PLC00004791,2013-04-14,2020-06-16,2020-06-17,Motor,92.87,7000,Melinda Ledesma,2335 Orchard View Lane,,Escondido,CA,92027,135-03-4828,Y,50,30,Y,3,L,Own,LI,103437538,MWXH18187049005209,Bachelor,A,Minor Loss,Ambulance,1,1,OK,Oklahoma City,2,AGENT00040,VNDR00400
2020-06-21 00:00:00,TXN00000562,A00000438,PLC00008018,2013-07-01,2020-06-16,2020-06-17,Motor,130.13,10000,Joanne Booker,1254 Muldoon Road,,Anchorage,AK,99504,183-26-2168,Y,28,97,Y,6,M,Own,LI,86477042,UYLM31114886915260,High School,A,Minor Loss,Other,1,1,VT,Hartford,17,AGENT00707,VNDR00555
2020-06-22 00:00:00,TXN00000564,A00005870,PLC00007774,2010-07-24,2020-06-20,2020-06-20,Motor,121.35,2000,Tommy Tofil,5985 Lamar Street,G,Arvada,CO,80003,555-77-7901,N,31,25,Y,6,M,Rent,LI,109547888,ILKV43230596360863,Bachelor,A,Major Loss,Other,0,1,MD,Crownsville,10,AGENT00375,VNDR00332
2020-06-22 00:00:00,TXN00000568,A00002301,PLC00007142,2017-03-09,2020-06-09,2020-06-14,Motor,73.93,5000,Betty Beasley,514 East 38th Street,,Savannah,GA,31401,122-40-6457,Y,60,116,Y,4,M,Own,LI,72185746,VNQW55376413231659,Bachelor,A,Minor Loss,Police,1,1,DC,Washington,10,AGENT00641,
2020-06-22 00:00:00,TXN00000570,A00007489,PLC00003240,2014-03-23,2020-06-17,2020-06-18,Motor,102.16,7000,Claude Harrington,61 Plymouth Lane,,Manchester,CT,6040,041-63-1289,Y,61,115,Y,5,M,Rent,LI,119011304,EDXI81928178720587,Bachelor,A,Major Loss,,1,1,OK,Oklahoma City,3,AGENT00425,VNDR00451
2020-06-22 00:00:00,TXN00000578,A00000228,PLC00008897,2015-05-02,2020-06-16,2020-06-18,Motor,80.5,3000,David Lam,11515 Leemont Drive,,Louisville,KY,40272,759-07-2083,Y,53,86,Y,4,M,Rent,LI,90481448,CEKX16581175261925,College,A,Minor Loss,,0,1,OK,Norman,1,AGENT00972,VNDR00504
2020-06-22 00:00:00,TXN00000587,A00002335,PLC00007057,2013-05-17,2020-06-16,2020-06-18,Motor,110.63,2000,Martin White,2150 Yarbrough Street,,Montgomery,AL,36110,648-53-0891,Y,43,31,Y,5,L,Rent,MI,55211556,FMUD45318461296115,Bachelor,A,Minor Loss,Ambulance,1,1,DC,Washington,20,AGENT00441,VNDR00087
2020-06-23 00:00:00,TXN00000597,A00007864,PLC00005176,2015-10-04,2020-06-09,2020-06-14,Motor,73.78,1000,Dixie Ramlall,8496 Isles Court,,Pasadena,MD,21122,534-09-8412,Y,52,67,Y,7,L,Mortgage,HI,43870844,EJSU32691038371320,Bachelor,A,Minor Loss,Police,1,1,CA,Oakland,23,AGENT00710,
2020-06-23 00:00:00,TXN00000600,A00001115,PLC00008679,2011-07-15,2020-06-13,2020-06-16,Motor,85.44,6000,Melvin Bengtson,53 Greenwood Avenue,#1,Wakefield,MA,1880,116-50-4591,Y,55,35,Y,5,M,Own,LI,94924192,SALO22710616921178,High School,A,Minor Loss,Police,1,1,AZ,Glendale,17,AGENT00299,
2020-06-23 00:00:00,TXN00000604,A00007259,PLC00009795,2015-07-18,2020-06-08,2020-06-13,Motor,129.99,2000,Wanda Carrara,171 Brickhill Circle,,Pooler,GA,31322,160-19-6268,N,63,60,Y,3,L,Mortgage,HI,18188516,FYZU57832993439048,Bachelor,A,Total Loss,Police,1,1,AR,Fayetteville,6,AGENT00740,VNDR00437
2020-06-23 00:00:00,TXN00000608,A00001945,PLC00004394,2010-08-16,2020-06-10,2020-06-15,Motor,105.45,4000,William Fortin,6049 Quail Street,,Arvada,CO,80004,273-83-8690,Y,45,99,N,7,M,Mortgage,HI,53742920,PMSM68648605230550,High School,D,Minor Loss,Police,1,1,TN,Nashville,11,AGENT00232,
2020-06-23 00:00:00,TXN00000609,A00000852,PLC00005194,2016-01-16,2020-06-20,2020-06-20,Motor,132.84,6000,Dorothy Balch,8569 Vermont 9,,Woodford,VT,5201,408-62-1049,Y,61,42,Y,3,L,Own,LI,116384063,KAKN46814011734066,Bachelor,A,Minor Loss,Ambulance,1,1,OK,Oklahoma City,1,AGENT00992,VNDR00468
2020-06-24 00:00:00,TXN00000611,A00002487,PLC00009311,2014-01-12,2020-06-07,2020-06-12,Motor,133.58,5000,Michael Pautz,5526 Thalman Drive,,Brentwood,TN,37027,083-77-8650,Y,28,52,Y,3,L,Rent,MI,24082855,SSKQ87470516768576,Bachelor,A,Minor Loss,Ambulance,0,0,KY,Louisville,19,AGENT00871,VNDR00412
2020-06-24 00:00:00,TXN00000622,A00008234,PLC00008574,2019-06-23,2020-06-14,2020-06-17,Motor,84.79,2000,Charlie Garman,361 Parmley Lane,,Nashville,TN,37207,804-99-9839,Y,40,94,Y,7,H,Mortgage,MI,31838209,PCMV91104639105771,High School,A,Total Loss,Other,1,0,AR,Fayetteville,17,AGENT00263,VNDR00280
2020-06-25 00:00:00,TXN00000637,A00004690,PLC00009543,2017-10-22,2020-06-07,2020-06-12,Motor,98.44,10000,Katie Perez,37 Spring Street,,Groton,CT,6340,346-34-6862,N,47,83,Y,6,L,Mortgage,LI,54023596,QPPX33618272313679,High School,A,Major Loss,Other,1,1,GA,Savannah,9,AGENT00026,
2020-06-25 00:00:00,TXN00000650,A00007120,PLC00009672,2014-05-15,2020-06-24,2020-06-24,Motor,132.57,10000,Kelli Stanton,3813 Sheffield Lane,,Pueblo,CO,81005,359-59-4380,N,40,109,Y,2,H,Mortgage,MI,20596222,RRNU46018417336778,Masters,A,Total Loss,Police,1,1,MA,Chelmsford,9,AGENT01131,
2020-06-25 00:00:00,TXN00000653,A00001656,PLC00003005,2013-05-08,2020-06-14,2020-06-19,Motor,90.73,10000,Bryan Worsham,1126 Oates Street Northeast,,Washington,DC,20002,499-76-3399,Y,64,72,Y,7,M,Rent,MI,124710522,HAIF28978083653649,PhD,A,Total Loss,Other,1,1,OK,Oklahoma City,17,AGENT00546,VNDR00202
2020-06-26 00:00:00,TXN00000662,A00002959,PLC00005123,2019-02-25,2020-06-15,2020-06-20,Motor,78.1,2000,Ray Holcomb,401 Fairhill Court,,Annapolis,MD,21403,508-97-3049,N,28,18,Y,5,L,Mortgage,LI,38039742,VRHR42826411670489,Bachelor,A,Major Loss,Police,1,1,MA,Everett,11,AGENT00408,VNDR00395
2020-06-26 00:00:00,TXN00000666,A00007542,PLC00001933,2012-09-06,2020-06-20,2020-06-22,Motor,134.59,1000,James Sharpe,37 Fieldside Drive,,Groton,CT,6340,339-95-6992,N,42,95,Y,3,H,Mortgage,HI,21894033,NMFT41898698399847,MD,D,Major Loss,Ambulance,1,1,AR,Farmington,18,AGENT00108,
2020-06-26 00:00:00,TXN00000678,A00009900,PLC00009950,2019-03-23,2020-06-10,2020-06-15,Motor,71.99,3000,Robert Lee,313 Wiley Street,,Nashville,TN,37115,200-61-9588,Y,31,82,Y,4,L,Mortgage,MI,70683680,GVRS80996369709803,Bachelor,D,Minor Loss,Ambulance,1,1,TN,Nashville,6,AGENT00501,VNDR00461
2020-06-26 00:00:00,TXN00000682,A00009642,PLC00000630,2017-05-30,2020-06-15,2020-06-20,Motor,76.06,3000,Ivory Pearson,244 La Normandy Drive,,Louisville,KY,40223,338-70-9740,Y,28,31,Y,6,L,Rent,MI,17108636,DMDO01854058174655,Bachelor,A,Total Loss,,1,1,DC,Washington,23,AGENT00510,
2020-06-27 00:00:00,TXN00000688,A00004998,PLC00001772,2014-08-31,2020-06-26,2020-06-26,Motor,91.03,10000,Dewey Newell,17615 Center Drive,,Fountain,FL,32438,168-29-5585,Y,38,116,Y,5,L,Own,MI,67022445,MTSL00716689142004,Bachelor,A,Major Loss,Ambulance,1,0,DC,Washington,20,AGENT00201,VNDR00243
2020-06-27 00:00:00,TXN00000698,A00002708,PLC00003500,2017-11-29,2020-06-17,2020-06-20,Motor,127.92,10000,Jacqueline Lockett,25800 Industrial Boulevard,V,Hayward,CA,94545,032-96-9702,Y,49,26,Y,4,L,Rent,MI,68371166,MSPT30490256116340,High School,A,Total Loss,Ambulance,0,1,CA,Bakersfield,8,AGENT00638,
2020-06-27 00:00:00,TXN00000703,A00007375,PLC00001415,2018-04-07,2020-06-07,2020-06-12,Motor,133.83,3000,Jessie Stamm,1689 Fisher Pond Road,,Saint Albans City,VT,5478,599-14-0583,Y,46,94,Y,4,M,Own,LI,51951645,HGSM53937648291650,PhD,A,Minor Loss,Ambulance,0,1,FL,Panama City,1,AGENT00682,VNDR00023
2020-06-28 00:00:00,TXN00000715,A00000312,PLC00008512,2015-04-20,2020-06-08,2020-06-13,Motor,72.26,9000,Justin Mula,525 Middle Turnpike West,,Manchester,CT,6040,054-66-4942,Y,37,19,Y,6,H,Rent,LI,58953730,HHSM56333400493323,Bachelor,A,Major Loss,Ambulance,0,1,MD,Glen Burnie,10,AGENT00753,VNDR00255
2020-06-28 00:00:00,TXN00000719,A00001874,PLC00004707,2019-02-13,2020-06-27,2020-06-27,Motor,80.48,2000,Dennis Spurlock,552 Maynadier Lane,,Crownsville,MD,21032,378-92-8980,Y,43,64,Y,7,H,Rent,MI,90091728,ZMCA41576033828096,College,A,Major Loss,,1,0,VT,Woodford,11,AGENT01052,VNDR00545
2020-06-29 00:00:00,TXN00000724,A00009125,PLC00003443,2012-03-22,2020-06-27,2020-06-27,Motor,94.8,6000,Gerald Conway,6516 Nile Circle,,Arvada,CO,80007,023-35-0002,Y,59,104,Y,3,M,Own,LI,61397325,LVDQ66016571989401,Masters,A,Total Loss,,1,0,TN,Nashville,22,AGENT00247,VNDR00039
2020-06-29 00:00:00,TXN00000725,A00003190,PLC00005336,2013-10-16,2020-06-11,2020-06-16,Motor,82.03,6000,Gertrude Chew,23128 Donalda Avenue,,Port Charlotte,FL,33954,845-68-7990,Y,49,100,Y,5,H,Mortgage,LI,101829685,OCHT79966001991977,Bachelor,A,Major Loss,Police,1,1,FL,Panama City,9,AGENT00427,VNDR00462
2020-06-29 00:00:00,TXN00000735,A00008548,PLC00008967,2012-06-25,2020-06-20,2020-06-23,Motor,110.87,5000,Dawn Roses,5309 Darling Hill Road,,Burke,VT,5871,390-64-7164,Y,51,65,Y,7,M,Mortgage,MI,86272247,NDJW71359472561608,High School,A,Major Loss,,1,1,FL,Panama City,20,AGENT01102,VNDR00177
2020-06-29 00:00:00,TXN00000741,A00008088,PLC00005530,2015-07-16,2020-06-25,2020-06-26,Motor,112.49,1000,Francis Schultz,2246 West Fairview Avenue,,Montgomery,AL,36108,884-80-9757,Y,38,109,Y,2,L,Mortgage,MI,65015661,BIMN23466078049333,High School,A,Total Loss,Ambulance,1,1,AL,Montgomery,18,AGENT00027,VNDR00486
2020-06-29 00:00:00,TXN00000748,A00003854,PLC00003676,2017-03-28,2020-06-28,2020-06-28,Motor,82.4,10000,Dean Barton,22219 Panama City Beach Parkway,,Panama City Beach,FL,32413,638-78-1494,Y,56,22,Y,3,M,Own,MI,102650468,ROTL08863236612221,High School,A,Minor Loss,Police,1,1,CT,Manchester,17,AGENT00642,VNDR00051
2020-06-29 00:00:00,TXN00000749,A00007302,PLC00003013,2011-07-04,2020-06-12,2020-06-17,Motor,84.81,8000,Phillip Johnson,1504 P Street Northwest,,Washington,DC,20005,482-28-4873,N,35,58,Y,6,L,Rent,MI,24145802,QZLB24264324560070,Bachelor,A,Minor Loss,,0,1,FL,Panama City,23,AGENT00606,VNDR00277
2020-06-30 00:00:00,TXN00000756,A00006467,PLC00007462,2019-07-03,2020-06-25,2020-06-26,Motor,92.74,10000,Fred Zinn,8848 North New World Drive,,Glendale,AZ,85302,815-37-8976,Y,63,87,Y,7,L,Own,HI,122787780,MRNP24160198728920,High School,A,Major Loss,Other,1,0,FL,Panama City,4,AGENT00017,VNDR00326
2020-06-30 00:00:00,TXN00000763,A00008232,PLC00000364,2019-07-22,2020-06-12,2020-06-17,Motor,134.61,2000,Jack James,2355 Pearl Point,#5?,Fayetteville,AR,72701,116-52-9917,Y,44,115,Y,3,H,Own,MI,85383218,HLUJ01944254233927,Bachelor,A,Major Loss,Police,1,1,CA,Fremont,3,AGENT00239,VNDR00315
2020-06-30 00:00:00,TXN00000767,A00003481,PLC00003381,2018-01-22,2020-06-12,2020-06-17,Motor,127.69,1000,Emelina Spoor,8117 Mountain View Circle,,Pasadena,MD,21122,394-91-8659,Y,34,29,Y,5,M,Mortgage,MI,34387058,VLRR84053638522557,Bachelor,A,Total Loss,Ambulance,0,1,CA,San Jose,15,AGENT00993,VNDR00034
2020-06-30 00:00:00,TXN00000768,A00004551,PLC00002004,2011-06-21,2020-06-26,2020-06-27,Motor,80.54,8000,Jeffrey Roberts,4602 West Luke Avenue,,Glendale,AZ,85301,121-97-7934,N,43,94,Y,4,M,Mortgage,MI,45375567,CGDW12630274260058,Bachelor,A,Major Loss,Ambulance,1,0,VT,Thetford,20,AGENT00534,VNDR00167
2020-07-01 00:00:00,TXN00000781,A00007395,PLC00001959,2018-06-08,2020-06-15,2020-06-20,Motor,123.91,5000,Angela Hale,36528 Short Circle,,Kenai,AK,99611,263-08-8620,N,39,48,Y,4,L,Mortgage,LI,54680667,TSKO21959462356436,College,A,Total Loss,Police,1,0,DC,Washington,8,AGENT00045,VNDR00373
2020-07-01 00:00:00,TXN00000788,A00003700,PLC00003455,2015-02-01,2020-06-29,2020-06-29,Motor,124.35,1000,Enrique Payne,8704 Bayberry Place,,Plantation,KY,40242,489-92-5510,N,53,19,Y,3,L,Rent,HI,19858722,CQYQ47878076339440,Bachelor,A,Total Loss,Ambulance,1,1,CO,Arvada,14,AGENT00600,
2020-07-01 00:00:00,TXN00000791,A00006049,PLC00004589,2011-03-08,2020-06-15,2020-06-20,Motor,78.08,9000,Robert Hogue,7730 Wilkinson Road,,Nashville,TN,37080,003-39-7191,Y,30,67,Y,3,L,Rent,LI,128645295,EZLT63296898088792,MD,A,Minor Loss,,1,0,AK,Anchorage,3,AGENT00764,
2020-07-02 00:00:00,TXN00000795,A00008555,PLC00003869,2019-05-20,2020-06-24,2020-06-27,Motor,110.77,10000,Larry Vix,21 Glenoak Lane Northwest,B,Glen Burnie,MD,21061,573-74-3233,Y,47,109,Y,3,H,Rent,LI,15390336,PYRK81668917315896,Bachelor,A,Minor Loss,Police,1,1,AR,Farmington,12,AGENT00005,VNDR00450
2020-07-02 00:00:00,TXN00000799,A00000115,PLC00002194,2010-10-23,2020-06-30,2020-06-30,Motor,114.85,10000,Corine Phillis,1046 Dudley Avenue,,Louisville,KY,40204,866-96-1276,Y,52,49,Y,2,M,Own,LI,124591275,TSYI66545170761986,High School,A,Minor Loss,Police,0,1,VT,Newfane,5,AGENT01167,VNDR00096
2020-07-02 00:00:00,TXN00000806,A00009509,PLC00004341,2015-11-27,2020-06-22,2020-06-25,Motor,79.81,7000,Daniel Haas,4 Conti Circle,,Barre,VT,5641,266-11-9915,Y,41,30,Y,6,M,Rent,HI,57578831,SKUD97871289876586,High School,A,Major Loss,Ambulance,1,1,AL,Montgomery,12,AGENT00855,VNDR00186
2020-07-02 00:00:00,TXN00000807,A00000572,PLC00006297,2017-03-27,2020-06-18,2020-06-23,Motor,118.59,4000,Joseph Jones,4400 Vaneto Drive,,Louisville,KY,40216,327-82-4043,Y,35,22,Y,4,L,Own,MI,83690916,YPNO38659049760391,High School,A,Total Loss,,0,1,OK,Moore,7,AGENT00573,VNDR00591
2020-07-02 00:00:00,TXN00000814,A00003220,PLC00004901,2016-07-16,2020-06-28,2020-06-29,Motor,111.52,2000,Isela Sreaves,16 Cabot Street,#2,Everett,MA,2149,552-20-1992,N,55,56,Y,7,L,Own,HI,92460467,MNXN24628817699436,High School,A,Total Loss,,1,1,CT,Manchester,14,AGENT00753,VNDR00054
2020-07-02 00:00:00,TXN00000817,A00005096,PLC00005856,2019-10-11,2020-06-18,2020-06-23,Motor,90.26,2000,Mildred Gallegos,8886 West 77th Circle,,Arvada,CO,80005,310-71-6695,Y,27,51,Y,5,H,Own,HI,63364466,XKNT29803152613769,High School,A,Major Loss,Ambulance,1,0,MD,Annapolis,0,AGENT01044,VNDR00382
2020-07-03 00:00:00,TXN00000822,A00003163,PLC00006114,2015-06-22,2020-06-28,2020-06-29,Motor,101.39,6000,Simon Crissler,222 Rockcrest Way,,Louisville,KY,40245,793-21-2124,N,30,78,Y,4,L,Own,LI,25254996,XPPN88558934808350,MD,A,Total Loss,Police,1,1,CT,Manchester,21,AGENT01192,
2020-07-03 00:00:00,TXN00000837,A00002765,PLC00002752,2012-07-30,2020-06-19,2020-06-24,Motor,110.79,8000,Liza Thompson,8532 Ingalls Circle,,Arvada,CO,80003,182-01-6183,Y,25,70,Y,3,M,Mortgage,MI,81388314,ESZH69709884557814,PhD,A,Total Loss,Ambulance,1,1,VT,Moretown,22,AGENT00420,VNDR00473
2020-07-03 00:00:00,TXN00000838,A00002014,PLC00001575,2016-12-25,2020-06-21,2020-06-26,Motor,123.86,2000,Drew Harrison,1636 Briarview Court,,Severn,MD,21144,166-51-5696,Y,62,42,Y,5,M,Mortgage,LI,104352379,ZXES66852491446280,Bachelor,A,Minor Loss,Other,1,1,CA,Fresno,20,AGENT00609,VNDR00076
2020-07-04 00:00:00,TXN00000852,A00006579,PLC00001377,2015-02-16,2020-07-01,2020-07-01,Motor,105.28,7000,Christina Childress,6002 Jo Danielle Place,D,Louisville,KY,40291,182-63-4183,Y,63,92,Y,5,H,Mortgage,MI,78244746,KGUY94784630862026,Bachelor,A,Minor Loss,Ambulance,0,0,CT,Manchester,5,AGENT00229,VNDR00049
2020-07-04 00:00:00,TXN00000853,A00002587,PLC00005148,2012-08-07,2020-06-15,2020-06-20,Motor,87.21,2000,Roxanne Chiarini,266 South J Street,,Livermore,CA,94550,081-70-5587,Y,44,61,Y,3,L,Own,MI,102313352,ADMI72210130002916,Bachelor,A,Minor Loss,Ambulance,1,1,KY,Louisville,21,AGENT00096,VNDR00221
2020-07-05 00:00:00,TXN00000869,A00009654,PLC00000300,2019-04-17,2020-06-15,2020-06-20,Motor,86.55,8000,Patty Romero,12 Winter Street,,Manchester,CT,6040,743-42-9880,N,31,73,Y,7,L,Mortgage,MI,56667468,SCUY71008191366552,High School,A,Minor Loss,Other,1,0,AL,Montgomery,23,AGENT00976,VNDR00123
2020-07-05 00:00:00,TXN00000871,A00003272,PLC00000764,2016-03-29,2020-06-25,2020-06-28,Motor,95.24,9000,Jennifer Watson,134 Butternut Road,,Manchester,CT,6040,047-39-5552,N,58,9,Y,6,H,Rent,MI,100034581,ZPBK89839927652674,Bachelor,A,Major Loss,Ambulance,0,0,CO,Arvada,19,AGENT00873,
2020-07-05 00:00:00,TXN00000877,A00004546,PLC00005762,2010-07-15,2020-06-19,2020-06-24,Motor,71.49,10000,Ann Amos,637 Britannia Drive,,Vallejo,CA,94591,273-73-9651,Y,31,105,Y,5,M,Mortgage,MI,23174557,RDXN95365495577894,High School,A,Major Loss,,1,0,FL,Panama City,14,AGENT00929,VNDR00247
2020-07-06 00:00:00,TXN00000889,A00009972,PLC00003603,2016-03-23,2020-07-02,2020-07-03,Motor,116.98,9000,Jenifer Chick,3708 Fort Lincoln Drive Northeast,,Washington,DC,20018,369-23-1845,Y,59,80,Y,2,L,Rent,HI,109497161,EBBC99156217264031,Bachelor,A,Major Loss,,1,1,TN,Nashville,15,AGENT01193,VNDR00279
2020-07-07 00:00:00,TXN00000904,A00000979,PLC00009111,2016-03-16,2020-07-05,2020-07-05,Motor,116.63,6000,Martha Patwell,7703 Aragorn Court,,Hanover,MD,21076,622-20-0456,Y,60,32,Y,5,H,Own,MI,75011668,PICK30409624414405,Bachelor,A,Minor Loss,Police,1,1,GA,Savannah,12,AGENT00851,
2020-07-07 00:00:00,TXN00000906,A00008386,PLC00000022,2017-04-05,2020-06-26,2020-07-01,Motor,105.82,2000,Jonathan Barrera,345 Tattnall Street,,Savannah,GA,31401,063-96-9948,N,26,108,Y,6,L,Mortgage,LI,84006363,FUIN60807689406473,Bachelor,D,Minor Loss,Ambulance,0,0,TN,Nashville,16,AGENT00876,VNDR00068
2020-07-07 00:00:00,TXN00000909,A00005646,PLC00004252,2019-06-09,2020-06-17,2020-06-22,Motor,99.57,2000,Bob Sarracino,600 Crosby Boulevard,,Midwest City,OK,73110,786-57-1313,Y,44,31,Y,7,M,Own,MI,63145012,ZIDX25460882833947,PhD,A,Major Loss,Ambulance,1,1,FL,Panama City Beach,17,AGENT01018,
2020-07-07 00:00:00,TXN00000919,A00008654,PLC00009673,2016-03-17,2020-06-19,2020-06-24,Motor,117.6,4000,James Sutton,1211 Rock Creek Trce,,Nashville,TN,37189,032-44-2930,Y,49,33,Y,7,L,Mortgage,LI,44651813,CXDP65216527967288,Masters,A,Total Loss,Police,0,1,AR,Fayetteville,14,AGENT00388,
